step,type,amount,isFraud
373,0,230320.79,0
280,0,156199.59,0
380,0,78139.82,0
595,0,226132.92,0
380,1,111245.5,0
369,0,251676.28,0
403,0,238534.16,0
379,0,132580.29,0
403,0,194508.19,0
377,0,71526.58,0
428,0,110649.33,0
235,0,141487.11,0
348,0,96587.03,0
400,0,177582.07,0
307,1,27589.53,0
209,0,52999.56,0
656,0,292624.73,0
204,0,34312.12,0
132,0,87069.51,0
690,0,107618.52,0
372,0,17380.4,0
398,0,260224.54,0
227,0,141728.67,0
522,0,146583.16,0
347,0,96787.4,0
546,0,135722.33,0
329,0,34964.77,0
349,0,155413.5,0
298,0,96260.83,0
545,0,187952.41,0
188,0,185592.08,0
301,0,210935.28,0
404,0,115113.59,0
370,0,94144.38,0
378,1,98572.55,0
361,1,54892.98,1
301,1,47061.61,0
355,0,98007.15,0
550,0,17714.03,0
398,0,255591.84,0
377,0,322430.65,0
254,0,126697.48,0
329,0,30462.13,0
372,0,15941.68,0
306,0,42350.15,0
565,0,232788.21,0
357,0,69808.69,0
371,0,326505.18,0
395,0,345961.51,0
210,0,225741.13,0
667,1,113116.75,0
375,0,111548.17,0
323,0,161416.1,0
204,0,59535.09,0
596,0,83139.77,0
187,0,28495.14,0
395,0,92855.06,0
262,0,65519.42,0
350,0,520357.97,0
544,0,90030.58,0
348,0,166183.37,0
305,0,41821.92,0
371,0,148227.44,0
232,0,138882.81,0
404,0,90666.69,0
542,0,211854.45,0
375,0,294128.47,0
403,0,14200.32,0
307,0,83596.62,0
705,0,3814.24,0
373,0,14371.23,0
495,0,166393.5,0
397,0,2625.46,0
359,1,45271.85,1
354,0,310673.99,0
353,0,29136.29,0
346,0,22819.53,0
372,0,59345.65,0
332,0,147466.49,0
276,0,29886.95,0
545,0,89386.24,0
400,0,35256.97,0
331,0,38725.18,0
354,0,53274.47,0
401,0,271741.73,0
373,0,36497.98,0
376,0,64875.51,0
379,0,3457.94,0
253,0,63818.11,0
351,0,521867.3,0
328,0,296237.12,0
522,0,29541.23,0
375,0,311725.87,0
592,1,84465.8,0
352,0,48998.36,0
349,0,83382.29,0
400,0,334768.78,0
381,0,28352.69,0
351,0,37101.27,0
514,0,247156.07,0
372,0,131635.28,0
254,0,68589.2,0
380,0,49547.36,0
211,0,34453.94,0
354,0,115886.22,0
331,0,362972.77,0
694,0,84403.06,0
204,0,69674.86,0
355,0,83096.0,0
306,0,260008.43,0
403,0,112342.3,0
371,0,150691.54,0
211,0,4125.69,0
596,0,77440.55,0
522,0,288155.97,0
253,0,183602.76,0
346,0,72817.89,0
356,0,54028.69,0
301,0,187774.9,0
380,0,44887.91,0
215,0,10415.32,0
379,0,177274.53,0
378,0,214058.18,0
349,0,87223.14,0
403,0,96014.93,0
328,0,409210.9,0
374,0,211153.02,0
405,1,185249.93,0
353,0,34662.68,0
617,0,337578.9,0
592,0,274353.44,0
307,0,92233.28,0
355,0,55854.97,0
353,0,3110.49,0
369,0,53083.08,0
326,0,45660.18,0
684,0,203652.59,0
404,0,159198.51,0
236,0,25625.85,0
324,0,241495.78,0
300,0,66111.83,0
328,0,37699.38,0
300,0,102900.95,0
235,0,123773.94,0
353,0,51225.42,0
332,0,87407.42,0
310,0,58886.94,0
282,0,1655.49,0
399,0,215379.31,0
380,1,34412.83,0
397,0,43440.69,0
405,0,173906.89,0
681,0,216148.22,0
380,0,207026.83,0
281,0,187977.28,0
522,0,120181.72,0
378,0,285525.83,0
404,0,37058.22,0
394,0,363948.84,0
307,0,65169.53,0
260,1,101365.31,0
348,0,66515.37,0
355,0,209011.66,0
379,0,85836.7,0
235,0,72529.42,0
396,0,230456.34,0
379,0,320212.78,0
280,0,61829.16,0
229,0,18479.09,0
399,0,36421.34,0
399,0,129277.92,0
232,0,26462.61,0
232,0,238201.0,0
404,0,87889.79,0
614,0,27233.62,0
399,0,33830.01,0
352,0,221819.27,0
225,0,392060.23,0
406,0,167926.81,0
254,0,78869.11,0
717,1,116798.38,1
304,0,44244.12,0
283,0,3177.49,0
469,0,76652.61,0
202,0,231051.62,0
346,0,32713.65,0
308,0,38215.04,0
396,0,226291.08,0
398,0,471701.4,0
395,0,185815.41,0
356,0,310100.46,0
403,0,73865.57,0
542,0,115097.72,0
596,0,82106.7,0
278,0,179940.19,0
403,0,59066.79,0
277,0,377298.22,0
375,0,121002.67,0
358,1,163010.98,0
379,0,113282.45,0
403,0,75091.57,0
300,0,88589.99,0
690,0,285553.82,0
372,0,128487.09,0
405,1,145975.52,0
355,0,322833.68,0
659,0,287047.89,0
372,0,208543.4,0
330,0,259423.76,0
518,0,8567.82,0
276,0,29039.8,0
331,0,165720.25,0
573,0,79120.37,0
378,0,71867.24,0
371,0,138112.02,0
259,0,99738.55,0
548,0,227357.59,0
159,0,176664.66,0
303,0,79650.62,0
371,0,541587.64,0
325,0,157543.51,0
500,0,91435.39,0
398,0,502134.54,0
547,0,39391.24,0
399,0,156144.82,0
330,0,41762.42,0
355,0,235765.22,0
321,0,426739.91,0
522,0,16209.16,0
396,0,148144.52,0
321,0,15281.61,0
275,0,240661.13,0
205,0,30231.18,0
300,0,91445.1,0
372,0,19885.32,0
352,0,86730.81,0
398,0,226572.37,0
321,0,171920.72,0
644,0,216509.13,0
326,0,38619.27,0
402,0,124241.63,0
619,0,162982.14,0
396,0,5552.81,0
352,0,17015.42,0
351,0,30019.52,0
589,0,18739.94,0
374,0,180072.98,0
300,0,39113.55,0
278,0,42358.82,0
401,0,105056.44,0
522,0,23301.19,0
327,0,126161.28,0
394,0,56261.17,0
182,0,132637.39,0
372,0,315088.32,0
325,0,99797.59,0
379,0,4959.44,0
229,0,166659.92,0
308,0,145714.94,0
256,0,138306.09,0
522,0,238875.79,0
401,0,262933.13,0
203,0,71003.88,0
380,0,29495.6,0
378,0,470251.92,0
393,0,375369.57,0
547,0,91000.2,0
322,0,226008.74,0
545,0,306609.63,0
405,0,122561.4,0
403,0,45257.43,0
255,0,189636.78,0
303,0,207317.18,0
133,0,156712.82,0
420,0,47346.1,0
373,0,283041.65,0
426,0,235045.56,0
349,0,63190.2,0
403,0,63971.64,0
398,0,240781.61,0
525,1,100763.13,0
235,0,137878.15,0
181,0,254316.26,0
680,0,2651994.1,1
544,0,102930.12,0
254,0,136652.61,0
204,0,111640.83,0
370,0,146391.78,0
259,0,2205.68,0
692,0,39298.9,0
476,0,45331.18,0
301,0,160152.73,0
493,0,11791.89,0
401,0,33200.14,0
688,0,331702.68,0
330,0,154685.53,0
209,0,93127.76,0
661,0,358109.47,0
373,0,248412.05,0
692,0,158570.54,0
381,0,23131.99,0
352,0,130004.14,0
596,0,178567.8,0
377,0,104310.93,0
185,0,58042.35,0
348,1,7177.25,0
327,0,321915.08,0
155,0,279422.84,0
544,0,172540.81,0
260,0,89678.25,0
329,0,174691.07,0
372,0,382856.24,0
230,0,221780.46,0
374,0,369862.69,0
594,0,175873.15,0
402,0,71108.48,0
327,0,440457.67,0
187,0,222222.01,0
375,0,71653.02,0
476,1,37394.15,1
402,0,70094.14,0
284,1,158942.21,0
381,0,40276.98,0
181,0,94917.95,0
250,0,85389.46,0
226,0,137596.47,0
399,0,325874.55,0
255,0,56270.58,0
279,0,37063.09,0
396,0,85348.59,0
394,0,284722.9,0
596,0,111257.2,0
686,0,174593.83,0
258,0,121053.69,0
330,0,121582.3,0
426,0,256512.92,0
659,0,50795.26,0
544,0,128300.83,0
378,0,235816.24,0
370,0,121360.26,0
518,0,86147.63,0
402,0,53871.36,0
307,0,98238.77,0
137,0,146308.98,0
399,0,114946.8,0
687,0,437062.2,0
398,0,407992.8,0
594,0,178430.65,0
656,0,260850.56,0
404,0,102628.13,0
736,0,53315.31,1
380,0,142874.59,0
335,0,12748.85,0
348,0,46110.21,0
369,0,77086.68,0
205,0,136205.5,0
353,0,67054.88,0
592,0,54744.71,0
353,0,143292.5,0
398,0,240311.11,0
637,0,82731.36,0
297,0,100086.14,0
279,0,204763.0,0
395,0,321177.15,0
588,0,159486.44,0
327,0,72020.1,0
305,0,90303.92,0
404,0,27554.21,0
466,0,47797.92,0
426,0,283857.86,0
381,0,133350.63,0
323,0,65043.41,0
518,0,314521.41,0
406,0,64683.84,0
371,0,135675.01,0
404,0,47153.12,0
282,0,11067.33,0
528,1,143332.46,0
405,0,57998.34,0
378,0,42710.0,0
690,0,276024.88,0
406,0,151509.09,0
637,0,275930.56,0
565,0,717650.24,0
381,1,23843.29,0
297,0,212245.77,0
249,0,228095.81,0
403,0,217149.86,0
550,1,21418.86,1
402,0,67345.45,0
309,0,32706.8,0
375,0,207879.81,0
349,0,5943.63,0
329,0,58369.15,0
549,0,209377.25,0
229,0,13457.52,0
357,0,41907.94,0
346,0,162264.62,0
709,0,322417.95,0
307,0,160594.77,0
322,0,82785.4,0
423,0,53207.08,0
282,0,58507.44,0
396,0,96947.26,0
394,0,228170.06,0
282,0,7263.67,0
376,0,91802.49,0
186,0,299793.45,0
397,0,386224.5,0
374,0,182468.25,0
380,0,219103.42,0
204,0,42108.27,0
332,0,133269.81,0
379,0,191580.96,0
278,0,44931.67,0
612,0,8193.55,0
283,0,96582.53,0
332,0,208729.66,0
383,0,417096.5,0
406,0,321398.18,0
375,0,127035.76,0
282,0,21452.06,0
401,0,475058.87,0
544,0,74158.97,0
375,0,211536.86,0
324,1,181443.03,0
520,0,203291.01,0
643,1,161147.38,1
594,0,120686.19,0
404,0,225160.17,0
542,0,293009.62,0
490,0,232449.43,0
394,0,128572.41,0
275,0,103561.81,0
379,0,25021.25,0
427,0,3890627.92,1
351,0,176545.96,0
349,0,94301.18,0
336,0,12783.52,0
351,0,120037.43,0
709,0,20480.61,0
136,0,202424.19,0
284,0,58654.87,0
348,0,90929.64,0
475,1,29611.08,1
690,0,188211.99,0
352,0,75615.55,0
715,0,190207.17,0
353,1,47047.44,0
402,0,127248.9,0
235,0,74074.28,0
260,0,65292.71,0
688,0,341060.47,0
329,0,187254.36,0
276,0,292802.33,0
522,0,162174.7,0
305,0,134207.35,0
354,0,75814.4,0
394,0,49369.32,0
398,0,189407.11,0
401,0,208242.97,0
542,0,322598.86,0
595,0,50048.52,0
420,0,458899.93,0
307,0,134628.11,0
359,0,23211.04,0
395,0,189063.61,0
257,0,138651.32,0
354,0,58236.49,0
332,0,47779.22,0
300,0,53677.94,0
352,0,408308.8,0
227,1,12146.85,0
396,0,268828.86,0
401,0,31356.8,0
259,0,273249.11,0
373,0,79672.47,0
260,1,3763.75,0
213,0,71415.6,0
527,0,186615.28,0
235,0,12228.55,0
349,0,20206.45,0
393,0,188822.27,0
381,0,36947.99,0
373,0,190938.44,0
234,0,161264.55,0
278,0,193616.96,0
354,0,317811.24,0
396,0,70709.77,0
690,0,77805.69,0
644,0,130777.09,0
546,0,21209.78,0
403,0,345223.18,0
403,0,111994.78,0
405,0,166154.32,0
395,0,110581.6,0
564,0,294313.81,0
356,0,28335.56,0
715,0,20088.56,0
321,0,8129.39,0
352,0,32912.3,0
544,0,383474.51,0
354,0,131148.78,0
400,0,282108.24,0
253,0,291318.27,0
275,0,37090.55,0
596,0,9104.08,0
326,0,121015.74,0
187,0,27917.15,0
687,0,74701.46,0
590,0,83480.92,0
227,0,48614.11,0
370,0,244966.97,0
232,0,51225.88,0
280,0,134952.88,0
181,0,67168.47,0
514,0,143205.79,0
374,0,151451.04,0
692,0,329226.36,0
353,0,87877.01,0
522,0,93946.99,0
404,0,103343.66,0
153,0,395671.65,0
308,0,45797.97,0
550,1,35742.26,0
375,0,129129.76,0
544,0,13343.77,0
283,0,36052.03,0
550,0,31458.21,0
370,0,248462.29,0
379,0,141794.7,0
393,0,67119.11,0
596,0,112327.76,0
563,0,80431.8,0
396,0,117235.07,0
377,0,416763.64,0
372,0,189218.2,0
659,0,227950.08,0
209,0,15482.01,0
393,0,111093.61,0
230,1,12891.19,0
400,0,94088.95,0
522,0,149995.13,0
298,0,300391.32,0
378,0,239444.27,0
356,0,113433.33,0
205,0,165381.69,0
398,0,205985.95,0
309,0,45741.16,0
396,0,117021.19,0
637,0,348764.15,0
230,0,163096.99,0
330,0,18800.3,0
278,0,96010.61,0
226,0,7126.76,0
309,0,210293.05,0
584,0,242544.48,0
405,0,184683.64,0
327,0,81770.71,0
404,0,199460.72,0
228,0,12015.47,0
231,0,110986.04,0
402,0,58848.66,0
300,0,57777.37,0
132,0,127236.41,0
426,0,382289.74,0
402,0,112606.38,0
371,0,344430.58,0
306,0,57244.09,0
396,0,195946.91,0
370,0,127136.78,0
380,0,131798.01,0
588,0,94127.36,0
379,0,33235.75,0
596,0,200968.24,0
514,0,142480.55,0
274,0,196916.95,0
401,0,88031.94,0
542,0,383245.49,0
281,0,81802.44,0
251,0,385911.36,0
354,0,101896.0,0
400,0,79778.83,0
374,0,113262.67,0
369,0,139725.33,0
619,0,99143.7,0
399,0,463147.39,0
406,0,66926.35,0
687,0,649795.46,0
394,0,19577.14,0
542,0,51261.18,0
325,0,60763.03,0
402,0,453509.81,0
492,0,411061.08,0
540,0,373722.23,0
404,0,77032.29,0
546,0,34570.56,0
694,0,43506.61,0
325,0,65238.48,0
349,0,267811.14,0
404,0,122610.74,0
406,0,95472.13,0
351,0,323730.9,0
332,0,171534.84,0
357,0,41432.96,0
691,0,15118.06,0
399,0,69345.25,0
394,0,285339.99,0
451,0,113227.96,0
522,0,293324.23,0
259,0,292585.59,0
401,0,93471.43,0
211,1,181510.77,0
588,1,102114.1,0
397,0,18348.06,0
396,0,328156.05,0
400,0,71896.98,0
305,0,183705.94,0
45,0,145294.4,0
307,0,16527.74,0
612,0,11928.74,0
394,0,239919.99,0
354,0,136961.68,0
376,0,299792.54,0
374,0,145515.76,0
403,0,42089.96,0
330,0,159868.81,0
284,0,80349.92,0
349,0,50269.2,0
372,0,36839.73,0
403,0,3344.21,0
402,0,72048.41,0
281,0,13578.73,0
405,0,71371.55,0
305,0,88563.27,0
330,0,507349.36,0
277,0,347655.57,0
661,0,345472.6,0
428,0,57357.6,0
402,0,241896.93,0
300,0,15053.63,0
381,0,2156.39,0
333,0,87843.39,0
308,0,911.69,0
302,0,74263.31,0
402,0,80851.07,0
253,0,60248.13,0
428,0,195035.88,0
692,0,179327.25,0
283,0,58484.27,0
347,0,103386.82,0
518,0,1165187.89,1
374,1,54313.05,0
373,0,7420.74,0
379,0,236665.23,0
302,0,268141.9,0
230,0,77634.71,0
349,0,302749.64,0
617,0,94128.99,0
256,0,113497.48,0
644,0,206811.13,0
375,0,133989.57,0
329,0,15415.1,0
350,0,317341.86,0
589,0,275680.65,0
274,0,283597.73,0
321,0,50971.08,0
307,0,134856.0,0
329,0,157086.71,0
305,0,5713.65,0
283,0,52030.45,0
395,0,127903.76,0
253,0,350678.94,0
347,0,327005.84,0
251,0,271955.92,0
400,0,169051.66,0
275,0,69756.46,0
257,0,113298.91,0
492,0,32239.7,0
139,0,171696.85,0
321,0,182842.72,0
307,1,3676.45,0
546,0,78596.26,0
354,0,142995.56,0
326,0,268754.67,0
715,0,56018.99,0
380,0,133814.34,0
451,0,136014.66,0
352,0,16854.29,0
370,0,148428.34,0
420,0,389113.21,0
351,1,37303.68,0
401,0,134241.1,0
203,0,159717.2,0
372,0,98585.53,0
380,0,99550.48,0
205,0,24887.88,0
261,0,93957.41,0
377,0,21702.52,0
325,0,12965.0,0
379,0,57850.74,0
328,0,52026.04,0
393,0,200276.8,0
234,0,166108.21,0
325,0,113149.23,0
372,0,178021.06,0
378,0,23905.95,0
184,0,72310.74,0
509,1,23413.67,1
205,0,24970.81,0
256,0,1917.74,0
42,0,108912.27,0
402,0,46133.22,0
282,0,184220.47,0
396,0,127674.55,0
350,0,101564.69,0
688,0,375899.04,0
324,0,127595.05,0
347,0,214360.72,0
346,0,138237.31,0
310,0,112729.38,0
400,0,31537.67,0
546,0,106035.8,0
259,0,30245.19,0
332,0,151472.21,0
380,0,173449.84,0
381,0,25337.67,0
690,0,206818.03,0
188,0,76733.61,0
715,0,204287.37,0
255,0,59230.64,0
370,0,71384.83,0
298,0,45481.51,0
325,0,52609.01,0
573,0,31492.81,0
596,0,171700.92,0
324,0,7250.75,0
331,0,145847.7,0
397,0,316062.35,0
276,0,225490.37,0
714,0,330737.95,0
373,0,147353.09,0
378,0,128168.39,0
306,0,93128.69,0
206,0,119845.96,0
564,0,47468.16,0
309,0,91886.71,0
275,0,251982.18,0
394,0,6518.61,0
332,0,68162.23,0
351,0,160925.68,0
349,0,243649.32,0
354,0,196639.66,0
596,0,162516.23,0
394,0,139061.25,0
371,0,13937.98,0
709,0,143045.85,0
304,0,317035.6,0
346,0,35617.56,0
394,0,66507.73,0
372,0,70518.32,0
353,0,62796.26,0
404,0,95081.61,0
564,0,318590.31,0
402,0,23195.85,0
684,0,245050.46,0
474,1,26756.02,0
545,1,147099.71,0
375,0,20506.61,0
301,0,402260.95,0
565,0,74680.58,0
326,1,33071.51,0
283,0,51260.1,0
403,0,61698.49,0
298,0,65481.99,0
399,0,59232.51,0
684,0,159900.95,0
565,0,382799.63,0
401,0,28097.16,0
301,0,5242.21,0
323,0,243184.57,0
255,0,170521.42,0
402,0,329640.05,0
371,0,102729.48,0
404,1,1837.79,0
180,0,38203.39,0
252,0,64157.25,0
349,0,20911.43,0
354,0,131140.75,0
617,0,14508.19,0
307,0,109499.87,0
554,0,353785.26,1
306,0,252347.54,0
201,0,163829.41,0
329,0,96046.68,0
670,0,22392.14,0
402,0,83086.46,0
402,0,14398.09,0
346,0,191439.51,0
614,0,145552.54,0
610,0,209968.59,0
375,0,93699.76,0
355,0,35746.97,0
395,0,72310.28,0
399,0,125257.85,0
376,0,49615.71,0
307,0,93282.64,0
300,0,498405.35,0
695,1,787.1,0
330,0,224295.43,0
234,0,22385.07,0
617,0,73225.79,0
422,0,76590.82,0
254,0,10517.64,0
251,0,109798.77,0
305,0,428205.04,0
705,0,87056.76,0
372,0,74658.18,0
249,0,293038.07,0
353,0,206108.91,0
686,0,51757.49,0
355,0,226905.35,0
710,0,53384.49,0
687,0,860.02,0
594,0,279433.16,0
670,0,106079.89,0
404,0,104162.07,0
522,0,284185.34,0
282,0,37395.66,0
356,0,5349.74,0
284,0,161282.68,0
476,0,46904.41,0
431,1,20001.27,0
349,0,222607.28,0
202,0,123660.02,0
400,0,67565.36,0
323,0,41029.47,0
325,0,98416.52,0
379,0,194207.77,0
373,0,383971.35,0
381,0,59990.18,0
492,0,32924.22,0
426,0,250560.17,0
522,0,120120.69,0
371,0,249532.4,0
393,0,117640.25,0
379,0,25350.34,0
405,0,121325.01,0
640,0,129416.33,0
330,0,72623.9,0
404,0,2730.63,0
276,0,161601.02,0
379,0,29367.02,0
327,0,196832.67,0
209,0,113164.42,0
260,0,87046.82,0
260,0,69734.96,0
517,0,142017.7,0
300,0,311587.8,0
379,0,21387.34,0
399,0,244576.5,0
130,0,9970.11,0
214,1,64595.06,0
400,0,34945.66,0
402,0,122857.93,0
405,0,252436.45,0
527,0,76955.99,0
326,0,46440.2,0
250,0,174454.61,0
547,0,78371.93,0
570,0,86219.02,0
285,0,48482.58,0
298,0,104531.43,0
228,0,306502.73,0
307,0,58694.58,0
379,0,113343.58,0
376,0,64791.36,0
355,1,94434.96,0
380,0,84240.76,0
469,0,178962.12,0
380,0,244147.2,0
400,0,180819.75,0
355,0,357473.41,0
297,0,88063.92,0
327,0,266718.2,0
403,0,28785.4,0
306,0,114623.04,0
399,0,101114.78,0
514,0,22401.89,0
353,0,56565.5,0
398,0,294578.43,0
373,0,410017.76,0
399,0,105212.09,0
399,0,108000.86,0
183,0,36919.0,0
400,0,38771.64,0
376,0,159569.62,0
355,0,41687.22,0
692,0,23057.86,0
614,0,144755.98,0
401,0,34310.25,0
189,0,130878.52,0
308,0,8062.97,0
403,0,340084.0,0
328,0,3592.43,0
404,0,263833.81,0
328,0,71018.76,0
596,0,156235.44,0
642,0,266262.05,0
356,0,156134.69,0
208,0,252828.01,0
393,0,102176.86,0
567,0,70283.32,0
380,0,134880.41,0
393,0,172252.27,0
346,0,365719.42,0
378,0,73820.65,0
228,0,134860.33,0
353,0,176668.87,0
205,0,32853.85,0
393,0,349043.4,0
574,0,68342.53,0
403,0,119392.31,0
353,0,67241.95,0
373,0,110521.59,0
327,0,65844.55,0
402,0,108791.39,0
329,0,96416.03,0
235,0,7816.78,0
307,0,322842.53,0
352,0,284867.29,0
161,0,30558.73,0
686,0,73712.45,0
253,0,72687.8,0
369,0,89717.79,0
684,0,370306.52,0
351,0,73198.43,0
281,0,172402.44,0
230,0,242157.65,0
500,0,45338.86,0
351,0,197659.39,0
514,0,271174.56,0
398,0,46709.35,0
283,0,74066.35,0
401,0,289847.77,0
353,0,26868.63,0
179,0,85336.62,0
307,0,161030.45,0
378,0,200354.77,0
589,0,356102.28,0
373,0,364.02,0
357,0,118880.07,0
400,0,55993.55,0
378,0,155943.24,0
256,0,83103.64,0
397,0,47281.52,0
187,0,196894.91,0
373,0,99124.31,0
399,0,144675.53,0
354,0,308316.71,0
400,0,15472.65,0
377,0,231002.66,0
401,0,131943.63,0
522,0,250890.91,0
183,0,41669.05,0
691,0,124262.65,0
374,0,372747.8,0
397,0,17974.81,0
256,1,64188.33,0
255,0,20581.83,0
397,0,89481.01,0
353,0,107521.32,0
232,0,15234.12,0
398,0,147505.74,0
356,0,159618.14,0
401,0,107768.52,0
565,0,288532.12,0
306,0,23436.68,0
396,0,30340.94,0
302,0,145869.34,0
567,0,199494.54,0
688,0,210766.58,0
471,0,19665.94,0
589,0,134717.15,0
299,0,436290.22,0
380,0,38231.32,0
275,0,43185.17,0
327,0,87890.77,0
206,0,104927.2,0
396,0,178647.13,0
276,0,121110.57,0
232,0,62463.99,0
350,0,163794.04,0
328,0,187898.19,0
285,0,11687.03,0
307,0,46354.72,0
688,0,20606.28,0
225,0,99326.91,0
357,1,89610.24,0
326,0,46374.47,0
691,0,21280.4,0
382,0,117479.1,0
403,0,68956.92,0
403,0,296136.18,0
396,0,172296.6,0
476,0,68092.71,0
188,0,76963.68,0
323,0,200961.85,0
372,0,31261.97,0
397,0,12164.56,0
373,0,167684.07,0
379,1,192799.36,0
287,0,65410.35,0
705,0,62898.81,1
374,0,481954.87,0
306,0,248899.27,0
351,0,26366.12,0
355,0,103998.79,0
355,0,157824.08,0
403,0,37617.07,0
370,0,307623.48,0
276,0,174567.81,0
565,0,276619.48,0
228,0,119535.47,0
352,0,71687.85,0
206,0,220623.42,0
309,0,71414.85,0
333,0,105524.35,0
378,0,136735.09,0
284,0,105135.01,0
255,0,127352.08,0
283,0,9417.02,0
589,0,305428.09,0
594,0,186694.05,0
565,0,140502.86,0
395,0,272036.91,0
358,0,42455.82,0
395,0,201443.44,0
410,1,124202.04,1
299,0,81238.17,0
402,0,155372.83,0
357,0,62590.4,0
371,0,348822.85,0
324,0,113465.1,0
659,0,140512.92,0
283,0,123420.82,0
278,0,187429.3,0
353,0,21860.6,0
212,0,52131.4,0
202,0,16376.48,0
374,0,140159.65,0
714,0,87199.5,0
403,1,93787.06,0
375,0,106524.31,0
351,0,34677.25,0
372,0,564719.43,0
285,0,26136.81,0
303,0,91720.56,0
254,0,241940.17,0
686,0,7888.35,0
231,0,1052.2,0
304,0,241285.45,0
403,0,169910.19,0
502,0,25301.16,0
372,0,19036.35,0
354,0,442022.54,0
403,0,112077.37,0
399,0,219806.67,0
594,0,179781.7,0
671,1,188731.21,1
355,0,45410.63,0
309,0,128510.83,0
449,0,127941.73,0
381,0,264600.34,0
525,0,116028.64,0
378,0,62605.0,0
251,0,86977.12,0
280,0,114278.07,0
252,0,34595.72,0
331,0,71843.12,0
469,0,257745.95,0
356,0,12003.8,0
686,0,165932.82,0
356,0,17945.25,0
306,0,16965.89,0
284,0,41480.15,0
692,0,66852.8,0
514,0,186856.12,0
350,0,14716.48,0
284,0,3046.43,0
406,0,202153.6,0
448,1,76317.68,0
140,0,66748.89,0
398,0,16708.46,0
400,0,286805.56,0
354,0,144346.46,0
517,0,190941.68,0
323,0,2811.74,0
282,0,56827.05,0
474,0,48195.01,0
614,0,66071.36,0
353,0,443318.87,0
299,0,119296.67,0
373,0,4812.57,0
429,0,47877.4,0
378,0,19319.13,0
349,0,308369.61,0
686,0,327627.25,0
349,0,199922.84,0
355,0,78984.78,0
690,0,156468.18,0
567,0,45615.27,0
346,0,261715.96,0
249,1,39550.78,0
347,0,272651.89,0
258,0,237096.58,0
162,0,31326.54,0
594,0,23659.66,0
396,0,138921.63,0
374,0,23202.07,0
397,0,22372.11,0
308,0,54692.35,0
404,0,1817.27,0
396,0,170864.98,0
493,0,242218.91,0
182,0,331886.76,0
276,0,15859.94,0
355,0,24510.75,0
373,0,59322.67,0
589,0,298177.77,0
493,0,10896.88,0
208,0,244617.56,0
183,0,233326.35,0
323,0,283597.88,0
356,1,123968.25,0
351,0,214826.75,0
403,0,137149.42,0
356,0,119369.78,0
356,1,168408.2,0
590,0,198400.46,0
402,0,169690.18,0
327,0,209558.95,0
322,0,44260.68,0
347,0,172659.39,0
307,0,184718.41,0
306,1,88314.02,0
208,0,63709.56,0
333,0,16776.7,0
370,0,163995.33,0
371,0,37551.21,0
565,0,15325.44,0
259,0,218527.15,0
202,0,65480.06,0
544,0,252102.24,0
376,0,217188.66,0
369,0,33357.93,0
372,0,132747.61,0
236,0,108912.05,0
404,0,85748.72,0
495,0,44820.9,0
396,0,84476.75,0
379,0,7999.11,0
403,0,245422.99,0
306,0,26852.25,0
207,0,92675.17,0
276,0,106057.62,0
400,0,57760.81,0
249,1,65958.31,0
394,0,63738.59,0
261,0,30856.12,0
403,0,28681.42,0
283,0,34864.37,0
374,0,146275.26,0
157,0,47045.49,0
332,0,184948.93,0
394,0,157703.92,0
401,0,173906.93,0
329,0,248826.47,0
567,0,15108.63,0
404,0,30793.14,0
490,0,144480.0,0
379,0,249182.45,0
394,0,284643.66,0
330,1,79968.09,0
518,0,296713.34,0
399,0,335858.72,0
326,0,27015.67,0
566,0,405308.22,0
370,1,25510.73,0
369,0,38892.21,0
329,0,419198.05,0
619,0,191559.42,0
307,0,99195.97,0
310,0,12121.84,0
348,0,248154.82,0
686,0,160882.49,0
355,0,234294.86,0
393,0,154180.01,0
303,0,511116.09,0
400,0,11556.72,0
356,0,32475.18,0
686,0,159383.55,0
178,0,24630.4,0
372,0,198340.29,0
692,0,99640.64,0
302,0,56822.35,0
402,0,270670.69,0
688,0,133578.95,0
374,0,40507.64,0
525,0,198012.16,0
661,0,47003.9,0
385,1,62975.25,0
522,0,119601.69,0
329,0,137548.24,0
305,0,39060.25,0
401,0,574701.57,0
325,0,24605.8,0
277,0,116967.05,0
371,0,6399.81,0
705,0,278178.75,0
236,0,3945.75,0
690,0,118031.39,0
404,0,140628.83,0
590,0,73385.74,0
276,0,209683.18,0
653,1,128440.4,1
327,0,84040.56,0
565,0,136891.5,0
438,1,176776.55,1
230,0,31622.19,0
540,0,74521.14,0
401,0,312210.79,0
351,0,105810.9,0
348,0,18987.06,0
589,0,300651.62,0
353,0,71303.89,0
374,0,51970.01,0
230,0,450019.56,0
275,1,17617.42,0
281,0,35147.38,0
373,0,96735.5,0
404,0,132950.86,0
596,0,341662.49,0
353,0,35420.54,0
283,0,190107.25,0
382,0,108817.92,0
308,0,59607.35,0
355,0,46243.61,0
324,0,34704.8,0
253,0,188475.04,0
375,0,245233.82,0
381,0,244908.43,0
405,0,134915.12,0
356,0,40381.02,0
327,0,78961.36,0
377,0,234443.1,0
207,0,7057.06,0
354,0,354149.57,0
351,0,184202.25,0
347,0,170670.54,0
399,0,7956.72,0
235,0,30212.48,0
403,0,119922.46,0
545,1,121893.67,0
526,0,103528.68,0
302,0,48040.94,0
542,0,164836.39,0
401,0,243754.05,0
403,0,118619.4,0
303,0,948.25,0
398,0,144434.18,0
